,id,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt
337,2008_000316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
338,2008_000336,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
339,2008_000348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
340,2008_000361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,2008_000365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
342,2008_000399,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
343,2008_000400,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,2008_000415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
345,2008_000422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
346,2008_000436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
347,2008_000470,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348,2008_000491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
349,2008_000495,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
350,2008_000505,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,2008_000515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,2008_000540,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
353,2008_000544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
354,2008_000567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,2008_000578,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
356,2008_000584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
357,2008_000588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
358,2008_000595,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
359,2008_000626,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
360,2008_000645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
361,2008_000676,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
362,2008_000696,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
363,2008_000711,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
364,2008_000716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,2008_000733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
366,2008_000760,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
367,2008_000764,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
368,2008_000778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
369,2008_000785,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,2008_000832,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,2008_000841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
372,2008_000860,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
373,2008_000861,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,2008_000870,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
375,2008_000923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
376,2008_001030,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
377,2008_001056,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,2008_001106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
379,2008_001112,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
380,2008_001118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
381,2008_001119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
382,2008_001137,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
383,2008_001159,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,2008_001169,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
385,2008_001188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
386,2008_001203,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
387,2008_001208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
388,2008_001215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
389,2008_001235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
390,2008_001245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
391,2008_001263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
392,2008_001274,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
393,2008_001358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
394,2008_001375,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
395,2008_001387,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,2008_001399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
397,2008_001402,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
398,2008_001408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
399,2008_001413,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
400,2008_001462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
401,2008_001467,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
402,2008_001479,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
403,2008_001498,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
404,2008_001510,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
405,2008_001523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
406,2008_001566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
407,2008_001592,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
408,2008_001601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
409,2008_001610,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
410,2008_001632,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
411,2008_001643,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
412,2008_001691,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
413,2008_001716,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
414,2008_001719,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,2008_001741,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
416,2008_001761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
417,2008_001787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
418,2008_001829,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,2008_001876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
420,2008_001882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
421,2008_001896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
422,2008_001926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
423,2008_001997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
424,2008_002032,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
425,2008_002064,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,2008_002066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
427,2008_002067,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
428,2008_002073,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,2008_002079,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
430,2008_002080,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
431,2008_002123,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
432,2008_002160,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
433,2008_002175,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
434,2008_002177,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
435,2008_002182,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
436,2008_002200,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,2008_002210,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
438,2008_002215,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
439,2008_002218,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
440,2008_002221,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,2008_002247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
442,2008_002248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
443,2008_002255,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,2008_002258,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
445,2008_002288,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
446,2008_002338,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
447,2008_002411,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
448,2008_002425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
449,2008_002471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,2008_002473,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
451,2008_002551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,2008_002641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
453,2008_002650,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
454,2008_002697,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
455,2008_002704,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
456,2008_002710,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
457,2008_002719,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,2008_002749,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
459,2008_002762,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
460,2008_002772,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
461,2008_002834,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
462,2008_002868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
463,2008_002885,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
464,2008_002894,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
465,2008_002960,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
466,2008_002970,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
467,2008_002972,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
468,2008_002993,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
469,2008_003060,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
470,2008_003065,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
471,2008_003068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
472,2008_003083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
473,2008_003087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,2008_003094,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
475,2008_003101,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
476,2008_003168,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
477,2008_003180,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
478,2008_003196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479,2008_003200,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
480,2008_003208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
481,2008_003252,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
482,2008_003329,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
483,2008_003362,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
484,2008_003373,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,2008_003381,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,2008_003415,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
487,2008_003429,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
488,2008_003480,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,2008_003500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
490,2008_003523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
491,2008_003562,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
492,2008_003585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
493,2008_003665,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
494,2008_003691,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
495,2008_003701,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,2008_003703,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
497,2008_003729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,2008_003769,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
499,2008_003774,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
500,2008_003779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
501,2008_003814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
502,2008_003913,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,2008_003939,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
504,2008_003947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
505,2008_003986,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
506,2008_003998,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
507,2008_004014,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
508,2008_004026,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,2008_004055,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
510,2008_004080,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
511,2008_004097,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
512,2008_004112,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
513,2008_004259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
514,2008_004321,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True
515,2008_004358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
516,2008_004365,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
517,2008_004416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
518,2008_004430,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
519,2008_004441,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
520,2008_004547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
521,2008_004551,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,2008_004583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
523,2008_004588,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
524,2008_004607,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
525,2008_004663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
526,2008_004750,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,2008_004776,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
528,2008_004822,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
529,2008_004838,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
530,2008_004841,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
531,2008_004869,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
532,2008_004892,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
533,2008_004911,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
534,2008_004914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
535,2008_004946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
536,2008_004983,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
537,2008_005006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
538,2008_005074,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
539,2008_005196,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,2008_005214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
541,2008_005231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
542,2008_005266,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,2008_005294,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
544,2008_005300,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
545,2008_005321,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,2008_005342,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
547,2008_005345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
548,2008_005367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,2008_005375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
550,2008_005512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
551,2008_005541,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,2008_005600,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
553,2008_005650,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
554,2008_005668,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
555,2008_005678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
556,2008_005679,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
557,2008_005698,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
558,2008_005706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
559,2008_005713,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,2008_005714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
561,2008_005716,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
562,2008_005747,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
563,2008_005770,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
564,2008_005839,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,2008_005843,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,2008_005845,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
567,2008_005874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
568,2008_005926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
569,2008_005938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
570,2008_005945,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
571,2008_005953,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
572,2008_006032,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
573,2008_006065,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,2008_006070,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,2008_006140,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
576,2008_006182,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,2008_006213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,2008_006215,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
579,2008_006221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
580,2008_006289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
581,2008_006339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
582,2008_006345,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
583,2008_006349,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
584,2008_006353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,2008_006389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
586,2008_006434,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
587,2008_006481,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,2008_006482,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
589,2008_006490,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,2008_006509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
591,2008_006558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,2008_006655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
593,2008_006748,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,2008_006751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
595,2008_006843,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
596,2008_006873,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
597,2008_006877,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,2008_006908,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
599,2008_006920,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,2008_007011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
601,2008_007012,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
602,2008_007090,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
603,2008_007142,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,2008_007165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
605,2008_007201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
606,2008_007239,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
607,2008_007242,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
608,2008_007245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
609,2008_007313,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
610,2008_007355,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
611,2008_007357,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,2008_007375,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
613,2008_007428,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
614,2008_007433,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
615,2008_007472,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
616,2008_007581,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
617,2008_007691,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
618,2008_007759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
619,2008_007858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
620,2008_007998,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
621,2008_008106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
622,2008_008193,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
623,2008_008263,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,2008_008323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
